address,share,tag,additional_data
0xc3e73e6a252cf941c79e2296767a202da9da3581,0.000000000000,dvv,{}
0xb9b98205f564666f7b432b942642e45d23acd5d4,0.000000000000,dvv,{}
0x8abddb376b328e761c3e7d0e9b3c4995842eb893,0.000005853468,dvv,{}
0x5858f53f34a3aba3d4627d80a5fd568d6f1378e8,0.000000000000,dvv,{}
0x816225f2f3f1c3734bc9536d0f5c62f0a2cf893c,0.000000000000,dvv,{}
0xa8df8c8a82101a5cc487375f9680dd9c2a76a9fa,0.000000000000,dvv,{}
0x4decf0a8bfa149d338549a0101e2fb4058a4ca3e,0.000000000000,dvv,{}
0x3a8b5107bb8f4cef1c8975783efeaa6ddfa64590,0.000000000000,dvv,{}
0x14e009121d88be45377f8e66fb24dd10a2ec5d58,0.000000000000,dvv,{}
0x713c89621b8a97b1c401793efc4796377bd55e49,0.000000000000,dvv,{}
0xec6ba66a6d19fc4b6e123fbdba59e310d6d767e0,0.000000000000,dvv,{}
0xec79a381fec36f807f422a139cd34e131814b02a,0.000000000000,dvv,{}
0xc2680484d56eaddccde65f5dea4b29e817c88552,0.000000000000,dvv,{}
0xcfe9f561ef0774957d7e61c1cdc3539b2f8b7852,0.000000000000,dvv,{}
0xac3f58f6d2d44cccb066e86c04da13f8d9dc4dca,0.000291665691,dvv,{}
0x1ff945877869bd5fe8ddcc23b11fc01e0554060a,0.000000000000,dvv,{}
0xc632b0c926291da28f8496d4f33cbe1f454e6f64,0.000058531034,dvv,{}
0x466b2141797cdda58178945b5b17521ece1a1a9f,0.000000000000,dvv,{}
0xd36693ff64a8b7d961dc076d9c5c826fecdc971b,0.000000000000,dvv,{}
0x59c90415315e88a06782bcf19fb350dbf39e830d,0.000000000000,dvv,{}
0xfd2f9871ec304d1535a6488b5629da0df4599f81,0.000000000000,dvv,{}
0xa40253bca6bd67237c362013e3b082750537a341,0.000000000000,dvv,{}
0x86449dc47bc17c05429b928536c2a344c937e2fb,0.000114008558,dvv,{}
0xfd1f937df2e64019d4e1e7eec745a61176ab2cbe,0.000000000000,dvv,{}
0x31c73164c5940b25c564bb7a28f9ab9e5e6e3df1,0.000292655171,dvv,{}
0xbbde1e05d96c5c4f7e377d5eaed21cac08a92945,0.000000000000,dvv,{}
0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0.000000000000,dvv,{}
0xc5b2d5c8b99f999fbc6579ceb3ec49a0cf3b74ff,0.000000000000,dvv,{}
0x3b84ea7e9921600af694986ab6e01619d5480661,0.000000000000,dvv,{}
0xdd0206010ca82ff22303b58863b3a6f3006c86c4,0.000000000000,dvv,{}
0xdd0d073562eb69f387b3d0217f1f2e8f8a0d9005,0.000000000000,dvv,{}
0xec8ccc485100a75021163bd5f06b235fade85b1f,0.000000000000,dvv,{}
0x8b3f659df035af7c8580dd9bacbb108572137b95,0.000000000000,dvv,{}
0xfc15e7ef48a4224a85798551cc7b39dfbc93ad1e,0.000045434210,dvv,{}
0x3c173e3d1e6eaf8f697daea05a39ff0c067743a4,0.000000000000,dvv,{}
0xfb408fa20c6f6da099a7492107bc3531911896e3,0.000023470945,dvv,{}
0xa930b8eea9a05eea7efde690765dda9f586a531e,0.000000000000,dvv,{}
0xe1f1130571911c80dcb473ca99cbd8cc7ee21def,0.000000000000,dvv,{}
0xd5e86ad1cc39c19d22ace4a447031e2fe9265346,0.000000000000,dvv,{}
0x353b469756bf4b4a699bf3e345e6d7ef90e46562,0.000000000000,dvv,{}
0x19cfd527d6626600b8d58dae03b82c831c305bdb,0.000000000000,dvv,{}
0xc41c4798f7f44a048a6791f1649e810a8ecdefbe,0.000008194345,dvv,{}
0xb5b6f46b275652c2b9b2e2b75210fd79aacf63af,0.000000000000,dvv,{}
0x722eba5b1399ae3d36bc3c462499e2ac4a2dc39e,0.000000000000,dvv,{}
0xd671422bddc48942f8c1f8f5c8662efb6ab0aff4,0.000000000000,dvv,{}
0x2820a2b534ec948412699074389edf8aab88ad30,0.000000000000,dvv,{}
0xc744e0b3e4c4c9df0ae15977fe73fb4d604b1e9e,0.000000000000,dvv,{}
0xa86fd41a105facefd97ac5acfc7c9da4ded97e6a,0.000000000000,dvv,{}
0x352526e5a98534e4b44cef364170f1c038370ba4,0.000000000000,dvv,{}
0xd20bcf354aa24cc86cff14c095563c7ace643d6d,0.000000000000,dvv,{}
0x4c7b397530d4fa4b3e1809f39e9d2b0322d9b3ab,0.000000000000,dvv,{}
0x85043a1ae3008f459f17e7dfd65c8ed0fd3f869d,0.000000000000,dvv,{}
0x0818b1edab4ca9c6231b32c8928a5dd934ad2541,0.000000000000,dvv,{}
0x40d75d4ecb32102ba4627efb9af6193d33d41207,0.000000000000,dvv,{}
0x36c20bd84d801d92e5f0b28d7a5b914f62efea73,0.000000000000,dvv,{}
0x9cb8b36d469e22240e5ca523dd73e56dc5205d3a,0.000000000000,dvv,{}
0xf3d7459c7f6f75252aadf594d2ea74f04b359f82,0.000000000000,dvv,{}
0xf1295c022683c19b00319d162d1c2ab0fa00de04,0.000000000000,dvv,{}
0x7b0cee1939a4ada062ec79f4862a42c1f47b1806,0.000005853103,dvv,{}
0xa13e9683706b633f64286088658285b8514d9b2f,0.000234124137,dvv,{}
0x62b9f3f2b1e6139481e67ba804b6acc69ea607a9,0.000000000000,dvv,{}
0xc35facf03523e07a0f6a0b1db124956bd4c47c71,0.000000000000,dvv,{}
0xb333ce7353cc2cd32490966521f930e883c46927,0.000000000000,dvv,{}
0x3547325936551a0870b1895c44a1129c937dba29,0.000000000000,dvv,{}
0x10c46b47330bd5fac223e2f20f2a771b61e303e8,0.000000000000,dvv,{}
0x0fb5b781c0426555f65fcc5465dae965a976f483,0.000000000000,dvv,{}
0x2559db1fd91a80d547c23b4dc5b1e8f44b46304c,0.000006202468,dvv,{}
0x4e8d0e46e40c9e28a335f987e2e8df2f15ddef2a,0.001404744820,dvv,{}
0x3623eebdbaf46ed4bc942212148cd9a18c93493c,0.000005927989,dvv,{}
0xb1117682208d482d240b1c0729e708cc5323cd40,0.000000000000,dvv,{}
0xb149767f4d12a1fb9442c071d2168ebec9e2bb2d,0.000006436555,dvv,{}
0x6db9e2b0c8a8c3c15794ec62bbb1cbb70706b594,0.000005909740,dvv,{}
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,0.000006321352,dvv,{}
0xddc1ed77e7a69337c778c701163902a96548c070,0.000000000000,dvv,{}
0xe48fcf25bef4cff40d1b3f43d85427a472cecf3b,0.000000000000,dvv,{}
0xccab632a0d978da73cf3f177d42063d44126d027,0.000000000000,dvv,{}
0x142961201fbbd0be48d370e8452431fb30b705af,0.000000000000,dvv,{}
0xe0be3660cd5fe38d4b8592d4a7e34648286ce035,0.000000000000,dvv,{}
0x6f4dddc32b0ee9a91480169f7e14b8c00d9eea81,0.000000000000,dvv,{}
0x0a12f6b6ca58a5ec5d0ffde8f1cd5fc29bb883de,0.000000000000,dvv,{}
0x3078a159cc33f6ca5d8d6e178580fca59ef3a84c,0.000016598013,dvv,{}
0xa512731e615bb6ad7e92f54631e9b57235631b1b,0.000005852802,dvv,{}
0x31331ec182777b3e3cf127f4709a8aaa8f76e549,0.000000000000,dvv,{}
0x29bcce0253c52780452103bcf09c60d848bdd91d,0.000000051748,dvv,{}
0xbd416f0bfb6e4566a1df9957d7ba89fc1af3640e,0.000000000000,dvv,{}
0x14ce7238cb8e83165319f7c8ea253dd0b2f04e4e,0.000169731267,dvv,{}
0xb9880de935892635f7da012a26ef5a6a3d00b31a,0.000000000000,dvv,{}
0xd1abe5db14d073883f2084c2af105652102bdefc,0.000000000000,dvv,{}
0x0496f468498c10977015ce65ffb0398989b639d1,0.000791433048,dvv,{}
0x427bd8e5db0096f866e21f9a151e2c5ed2bc5791,0.000297259212,dvv,{}
0x25f22f64abc98b4d2048de0f0111232a2c9760bd,0.000292640115,dvv,{}
0x5ce5675c8fd4d68fad2753153a42f0e2b705a37c,0.000005911330,dvv,{}
0x276a79df5a0d05a29796aceb99e385a78925f4df,0.000000000000,dvv,{}
0xf018b343b879376b85c29fed510f6731d775f120,0.000000000000,dvv,{}
0xbe35fadc3804a8576881d9d8144b33fc442d83d0,0.000008777872,dvv,{}
0xbe596f63eb5ece09973603e1ded8313292484197,0.000000000000,dvv,{}
0xc64a6da9e8dd8077d758665d24e52b688932e1d7,0.000000000000,dvv,{}
0x0cecd024a55157bd21f2c7d3638aeb90f50a881b,0.000000000000,dvv,{}
0xd991f543835066f160d8b4108d56bc50edb454c6,0.000000000000,dvv,{}
0x873cb5c9fd7542d406dacba62810c9253d5c0829,0.000000000000,dvv,{}
0x6897abe0fd62b589260784b21f4ca3f78a0d8017,0.000000000000,dvv,{}
0xd7efae6e8e0556ebb5e77a499a34fce6a4d8c722,0.000058528023,dvv,{}
0x64e9f2c16d6d3de67d8feb12dedc33abfaf19801,0.000134614453,dvv,{}
0x6d42be1820945f88b2439152fb8f4ef32cef4d47,0.000000000000,dvv,{}
0xbe4dc10ba0a1cfad9712301dfd1d5df904d0a634,0.000000000000,dvv,{}
0xc950a5b78898919660745436229d7a7e70fa2a6a,0.000000000000,dvv,{}
0x08383e1cd9daff7ed347c60c20376217634070d4,0.000005969858,dvv,{}
0xcb024cb5fd26279505344e1de0cdf9df6ec35611,0.000006116178,dvv,{}
0xca72e0f50bd9cc3b1d799cd0df2716161a5d489c,0.000000000000,dvv,{}
0xdfd77a848618b3428c79790b5222b85c2adfcfe5,0.000000000000,dvv,{}
0x5221ff524b9aaecdbf5da135082c179a0298117d,0.000000005852,dvv,{}
0x69b2628c9ecc8f9553c0f6167a8356daa06bc694,0.000000000000,dvv,{}
0xa2d79e07e13035f33b440c33154f0a7edf0eb9ef,0.000380401594,dvv,{}
0xc5c721caa3cad959818e891b533a34c37946e9bf,0.000000000000,dvv,{}
0x987584103e6a4e1978a57991bd0379d41f6166e6,0.000000000000,dvv,{}
0x6ee3e7c12823c31f0982bea57750f34171a7163a,0.000000000000,dvv,{}
0x74b99a3e5b406d824bcd5eee4e35dbeccb76a351,0.000000000000,dvv,{}
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,0.000000000000,dvv,{}
0x4d81124a0d8f8b19c6f5798992edb50594076bfe,0.000000000000,dvv,{}
0x44aa705fc1c66f5859fd43df69c6541deb7cbfee,0.000000000000,dvv,{}
0x417b514ed358c23dd34c53e591e058250c7dafdb,0.000000234093,dvv,{}
0x7394dd6e970ecce75b1c36631c170d66aa172fc6,0.000000000000,dvv,{}
0xd0462c4d401d8cb5e41bc09ec5c47a3145d8e9c4,0.000000000000,dvv,{}
0x11ca9bd63a36bc59109d94aae3922fb05fd94c9b,0.000000000000,dvv,{}
0x698b2b95b000317dae89a80eb84bb6dc203c5303,0.000000000000,dvv,{}
0x48072d60c374a5dc03595381a96fb78f329a11ee,0.000000000000,dvv,{}
0xacae370be1152f841403e4aa66feec212d078402,0.000000000000,dvv,{}
0x6417e975aaefef09c1b129b198b958e0236cff13,0.000000000000,dvv,{}
0x17df9e18a0b2001b7200bdc427157226b20b7f32,0.000713399297,dvv,{}
0xaf02ec0aaf0bc38634561b0daf30377c59d0546a,0.000117046644,dvv,{}
0x361e4f38af43bbc23fbcc28576d4b23b80c996a0,0.000000000000,dvv,{}
0xc0a6562747c632450bbabbee456dd0cf4e21fe2b,0.000011236478,dvv,{}
0x3f694745d10b075378b1b2dda70cf51ebe8e8303,0.000001170466,dvv,{}
0x0b860ae8c56d59da36e419fd04f6eb6aac054cc7,0.000001228990,dvv,{}
0x23debddeb4b50578184fa460e719a66c8663c75d,0.000001211433,dvv,{}
0xa1dad3d78e99e13d868ac37226e66a97aad37732,0.000036277449,dvv,{}
0xf9c991e5e84954561a4625a0dc0d879fd7fbbebc,0.000000000000,dvv,{}
0x32631b718f409578a7e44d48a300464215663b6b,0.000000000000,dvv,{}
0x727ce7f42d76e9f5f228a7133cc70e7180eebb4e,0.000000000000,dvv,{}
0x7df5a50f3a901110aadbe98904267fa1d272eca8,0.000012348421,dvv,{}
0xc2b50cde329c6d75ad2efee10a165b8a76838ef0,0.000000000000,dvv,{}
0x3e1a17ef4fdf4ea73fff19a50d8b8383698c4b8a,0.000000000000,dvv,{}
0xfea59576332cf399d4edcb7be9b1f906cfb6250b,0.000000000000,dvv,{}
0x205164ab4c241c9af9519794c3e9b5093c3d3650,0.000000000000,dvv,{}
0xfb0d9912692754c718bd67cf8128eb6bb046158e,0.000000000000,dvv,{}
0x48aa9d67cb713804c005516bca7769c159d7897c,0.000000000000,dvv,{}
0x9f9ebce72c0715cdbad4d589986eb22f6782a1ce,0.000000000000,dvv,{}
0xa8602a68cc58a201201da6577d509c73670c9134,0.000000000000,dvv,{}
0xcfa79d4e1ab17ac13435542599589cb22042fbbc,0.000000000000,dvv,{}
0x0f812f96ccd27e509ac3ebbecd170ceff43cb233,0.000000000000,dvv,{}
0x7a6e433c7b19e27a62da8dd337c111f0c3e27ee1,0.000000000000,dvv,{}
0xc24390c8a2b8358433a864bda02f3f0237dbb6f3,0.000001228946,dvv,{}
0x7ee7b368bcacd5decdb3dbe5c001383a3c64eeed,0.000000000000,dvv,{}
0x3c8621e3c8bc179219fedb4bbd056e68275d1078,0.000000000000,dvv,{}
0xaad819e5eca21632dedda686c7cee73c825b8f31,0.000000007023,dvv,{}
0x3d7cc0b2a94fb8af4beb6f9051b08dc7373ac051,0.000007841843,dvv,{}
0x1c6f0ef453efe238215b3eadeaea58410b16fd20,0.000000007023,dvv,{}
0x2b2f143940e80522eff0f49c28ba8a1169bb51d1,0.000000006964,dvv,{}
0x4068af1427556acc3ab900a0ffafe02f55bf7a08,0.000006437334,dvv,{}
0x39b0dfda9990ae3de1732a92a97629c30147ef22,0.000000007608,dvv,{}
0x66ef96b7e3d40aa7b2a6a16b2d0b53e7567d7ec5,0.000000007023,dvv,{}
0xab45dfb8724315d27fdfcb24f96736a2c4e8be92,0.000000007608,dvv,{}
0x162a5bd5aad6c47dac1a386d3554d92c9b2e1343,0.000000007959,dvv,{}
0xc222aba5ff8ac8c06729c8e02396ae76c4dc02bf,0.000000007608,dvv,{}
0x0cc668f796957474627b7ad4ddb14dc91d675343,0.000000000000,dvv,{}
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,0.000000000000,dvv,{}
0x7adc860bbbacaa698422777dd1748210ff7dfc98,0.000007022546,dvv,{}
0x6b81be7b7d146727522491d5f5b2df2140a32e82,0.000000000000,dvv,{}
0xd2ea8868b155420c324b863cdd3d309d39c96041,0.000000000000,dvv,{}
0x5cb5ac3da7ec2d183c954325ae45f1cab83b398e,0.000000000000,dvv,{}
0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c,0.000000000000,dvv,{}
0x3db44ae99d472259a6824d26ed32618fe5bc0f85,0.000000000000,dvv,{}
0x0f835f53169f13ff09fd5c5b0709cb115ed223be,0.000000000000,dvv,{}
0x875c2aa1b9772fe760e330c2fb18a1853dcce8ec,0.000877818243,dvv,{}
0xc9311f6d48b5e6e062841e59f11a9f661a01dbae,0.000000058521,dvv,{}
0x2faee3e4ed4cf94d648c15c871eadc4db6b6b3ff,0.000000000000,dvv,{}
0xbe0030b71e9eded2b417f2a459c0ce24a4e8089a,0.000000000000,dvv,{}
0x3c84ddefacacfb06a5645491859e6e39326680c2,0.000005851963,dvv,{}
0x356216370d90732b66c6d8a80ac27c5d921b9b61,0.000000011704,dvv,{}
0xfedae8c9973ba32da2eebcac4148df5a4a916def,0.000006735609,dvv,{}
0x2a7cec58d92deefcfad55de3bf5699b44b79dcb2,0.000000000000,dvv,{}
0x2c85cadf22c65eb6bc0e667171253916eb3ab26b,0.000008777945,dvv,{}
0x2536ee17bf914cd6d72ec9cbf9502de9f1bbdfdf,0.000000000000,dvv,{}
0x75e069afee263f639d3a4a7dc70199f858f7254d,0.000000007022,dvv,{}
0xa8bdf40119fa3511114aeeba50f973322036455c,0.000117039260,dvv,{}
0xe3d498ae2b337ada64ec5905931bad094e795c56,0.000000585196,dvv,{}
0x9df2262cba71cd9a9f84b00d24e8a6374a1cf6f0,0.000000000000,dvv,{}
0x1df2535cf0956abec21c4738534885d3849d6578,0.000011703950,dvv,{}
0xce879955503d7adc7670437b2973d78fb6b4c7cc,0.000000000000,dvv,{}
0xfd039015e6f6cf6a2805de5564c32f65ea65d8a2,0.000000497417,dvv,{}
0xd5480be181f4417828ff619d8b6df48e10f3ebab,0.000000000000,dvv,{}
0xbde27dee52ed403a7ca91b43f2161a4aec0231cd,0.000000000000,dvv,{}
0x9928b199d780541f413f6dd30b5eaaae08165497,0.000000000000,dvv,{}
0x576ab76ae02fd2027a2f5232edb6fa6303747367,0.000000000000,dvv,{}
0x425029847ee620c5dd5bb1280c9e20b75f173f08,0.000000000000,dvv,{}
0x738718297d126cfde15edc4620f05326ff49f027,0.000000000000,dvv,{}
0x75763d734bb3ad196d596ad3c6272ee29fb5080e,0.000000000000,dvv,{}
0x59a016b1ae67daf23008b59389286236f477a5c8,0.000005851963,dvv,{}
0x98dc06b6809984a490e3c8a8a3e262ae6ed16be9,0.000000000000,dvv,{}
0x7e6807b3489a61face35fd9a5607982e68e0feb7,0.000000000000,dvv,{}
0xa5ca3f88a997ef94543c3905a5a0764ad02f6cea,0.000006056619,dvv,{}
0x20e5dc129b11400a0be8849f4e58ce90bed1e9aa,0.000000000000,dvv,{}
0x51b22f5584ae9908e9eb3e318c6e0b4fa4921b6e,0.000000000000,dvv,{}
0x9055152aa6cabdb1c71f42a544fccb8404c981a5,0.000000000000,dvv,{}
0xb5b92937b21374ecccadc6ef8b9e16bbce8143c7,0.000000000000,dvv,{}
0xd68ad8d95ae53c350fcce06495f09799c6b20df3,0.000000000000,dvv,{}
0xb12d86bae1a65141d8e7695dc9fdcbee7e57d051,0.000000000000,dvv,{}
0xc1d8ea8ce294aed30519cb47484bc606c18ccf91,0.000000000000,dvv,{}
0xf87c305dbfa9276589cae61d9d7d7239654a1541,0.000000000000,dvv,{}
0xb62ee7d9b832cc3d8c94fd772718b8f8ca1835ca,0.000000000000,dvv,{}
0x64bea91eb4e6f1301cda3bf4f2ab72c033245270,0.000000000000,dvv,{}
0x0b3bfe556e31f3c44e2004d79de4af01f3f362fe,0.000000000000,dvv,{}
0x92c848560842e1b9cc2debe0e6d7dbce55297d65,0.000005851806,dvv,{}
0xf0f05995bbf140a4012a640a210ae68116b8c9a9,0.000002925903,dvv,{}
0x1ee2cd3ebd259e6aa62c1330b148e80a8a4d6b8a,0.000008777709,dvv,{}
0x6e3a6d1576bdaae1cb922d817c4df2fef9c8fc14,0.000000000000,dvv,{}
0x2df6ea7c85a521ac0dac77b07a9a00ab82b2b46e,0.000000000000,dvv,{}
0x4df6887491033275cf7786ea4c591fa464a29ad5,0.000000000000,dvv,{}
0x9debadcaae4820092c8ff7dc741c9ec7d9e95027,0.000000000000,dvv,{}
0x456ff038e9bb0f8cb457173d4c69a57ed9642906,0.000000000000,dvv,{}
0x657fbeb92cfeffa9628e148b786baf3b495120a4,0.000000000000,dvv,{}
0xcfe39b248bf45ca55cb582eed2b808ff72f8fd56,0.000000000000,dvv,{}
0xdeb311a830923be85407079f64a2df3c7ec4109e,0.000000000000,dvv,{}
0x71447d70d3aced82534556e80517050ec8e6ec8f,0.000000000000,dvv,{}
0x1bfc08361154386e1714637f0284213f87821bf8,0.000000000000,dvv,{}
0x1f52d8800936488b465bad513c621c931af9ea74,0.000000000000,dvv,{}
0xa5d4580004de53ea16cbd01bf7cfe802904933a3,0.000000000000,dvv,{}
0x0410f219b1852dffb87774265ca197ab9ac847c9,0.000000000000,dvv,{}
0x2663c4c95ba011a226b0aa43abb14254484182fe,0.000000000000,dvv,{}
0x99bcea6bb0403927fb3c038163478d5b42082fd9,0.000000000000,dvv,{}
0x687c5c3680ae926496bca9d05ed2e76648865793,0.000000000000,dvv,{}
0x323a3ab552189c4b01afb35952e2bd0fe7eb785e,0.000000000000,dvv,{}
0x8fd6e9216a25021a3021c4c12661e19c8e289c05,0.000000000000,dvv,{}
0x3b5db951844897d72b2995458ce52f34f4add7d8,0.000000000000,dvv,{}
0x9f6a6cda8bb33a227eca7e5ab95b214d6bacdf87,0.000000000000,dvv,{}
0xa19698e34487da127a993e88348e89a9911d1219,0.000000234066,dvv,{}
0xf96b963039edc20f48fd3c421fd089f4c14e3264,0.000000263324,dvv,{}
0x090c82346653b767bdae1f52082e7ed1f964ad58,0.000000239918,dvv,{}
0x2a68ddd44b1ab6da3d31d4933f69887722ba2d2f,0.000000000000,dvv,{}
0xcb27a8bd3a5685072c70a32a9d0f4b670fd60a3c,0.000000234066,dvv,{}
0x0213ca643905f119fafa65a37e2fa95d0ecb6aa8,0.000000000000,dvv,{}
0xc3651f8b7418c9e53fab319dd72a6954e788429f,0.000000000000,dvv,{}
0x1312016ba1f6a65733c55e800928899c0a8f3d22,0.000000234066,dvv,{}
0x7c6394191df428f903e4e75b3d6f996dc9993672,0.000000263324,dvv,{}
0x1cb2c5b01f387c4a33ada4f6a88c9f1884de6e7f,0.000000292582,dvv,{}
0x0f2794d01eaf90a0b52f7b03b3eb00575e51019e,0.000000286731,dvv,{}
0x593a67a3e6ecb28e1d5585cb5510449a56168540,0.000000351099,dvv,{}
0xcc3df8eac214e7a7249295ebb63f001365f7aaca,0.000000438874,dvv,{}
0xa38ced0779c32df55b3623762c72318428455f28,0.000000672940,dvv,{}
0xed69d83203e34e96844baa449cdceaf5295f463a,0.000000000000,dvv,{}
0x561097f3d0f193f53e56899555218e3e88d1ee38,0.000001170330,dvv,{}
0x7927ee24e830b7b3be97da3aaf2141a0cc6d71d3,0.000000000000,dvv,{}
0x91ec68005d3114771f158f87224825965230a974,0.000000000000,dvv,{}
0x9fe6efb5dcd475396afe0b0af0fc9e04210e4265,0.000000000000,dvv,{}
0x3adfe2a27d46f9847bb76458c4bc6136f712b914,0.000000000000,dvv,{}
0x5e9b671e3e00f1433d7d03d37b2a4de1a4367ca1,0.000000000000,dvv,{}
0xaa5861528f175dc2fccb4599cb049623b8752735,0.000000000000,dvv,{}
0xe7bebcd84d4719e1be01213d34413bdef4109fc4,0.000000000000,dvv,{}
0x2d46aa406462166e91d65c157a43f0d9d8763a83,0.000002984341,dvv,{}
0xdcaf9ee99ed809e20c69544a1dc089127fe53485,0.000000000000,dvv,{}
0x740c668829f9597a8422e913c8ddb97a047423bd,0.000000000000,dvv,{}
0xdf5c9dadf9e11326736017ee69f1ce3524c585af,0.000000000000,dvv,{}
0x227878fbb6b7ebcb472f78989d7accaf6618c97b,0.000000000000,dvv,{}
0xb97314f8a11c9a209a2fc86cfe6c4ec9c9f8399b,0.000000000000,dvv,{}
0x8312a22bae9c20c5962bd09d095b2af12a7b9529,0.000000000000,dvv,{}
0x180578203ee20fc28b732864b8c37f013d171f5f,0.000000000000,dvv,{}
0xe31a3e7c014b180e0eaa4bc083cd8ab6a5a9623e,0.000000000000,dvv,{}
0x200874a1fa654bf7e9794af9e97e53ed07b94dc3,0.000000000000,dvv,{}
0x8bfbaa24c27c6309a95e0aa22801bc1d61a52558,0.000000000000,dvv,{}
0x96e4e2ebbeff1f45bfb678695628fa7a0398de1c,0.000000000000,dvv,{}
0xb8af8a96ca7f0fa85520a255cd6e1e1db23bd58c,0.000000000000,dvv,{}
0xd9cdc479a739eab6259c91564c3d750170cb9eb5,0.000000000000,dvv,{}
0x092249be26b6c0fdb550ff876ca4b819a924b5e4,0.000000000000,dvv,{}
0x5943ba8d85887cbf9b8d01ce71a152cc270256af,0.000000000000,dvv,{}
0x89be2b6c5e3f396485a655555a304dcc48f71d00,0.000000000000,dvv,{}
0xd14ede4b61195bed37af792dd0e312ab1c9fb2a8,0.000000000000,dvv,{}
0xb47287d6c7a020384a6f08d534d8f0024365be30,0.000000000000,dvv,{}
0xdcc408d62d257fd704070eba2e5f9f41ebc540da,0.000000000000,dvv,{}
0x37a530552ca9df0533d317a292dcc8a582776aa0,0.000000000000,dvv,{}
0xd6098d5b1381ea2bdff4466a346e73c41046c9f7,0.000000000000,dvv,{}
0x8015a48d21ebe755b3f381161ff61963b1855591,0.000000000000,dvv,{}
0xfca37a1dd67236c4d94c69a3ba3b2dc5c72f4f4a,0.000000000000,dvv,{}
0x59ed1cc191d7677a1f83c5d8165b8b2133f11689,0.000000000000,dvv,{}
0x04409bd8c0a401f8303ad4015b7a3574018c773a,0.000000000000,dvv,{}
0xc964ae93b1166df316e5e23fb2bf72c6e7b7a16b,0.000000000000,dvv,{}
0x54e3c18c2367ce4fa1478645679696496426370b,0.000000000000,dvv,{}
0xffa37ed27df4a885dd84f1d34e4b8dfccd2e40c4,0.000000000000,dvv,{}
0x997f9d0161459d04f764fb466ece89275adae84f,0.000000000000,dvv,{}
0x4e0fde2815f0c6d339102c99aba4b27b6e63bb0a,0.000000000000,dvv,{}
0x2ab80859ea06d80c6aa3743e16cc9901e421128c,0.000000000000,dvv,{}
0x4f7631035286bd5d25049f7f69140db58f79d912,0.000000000000,dvv,{}
0xbc68e3d611c4902c3cd782530d37a7a7e9ed7a10,0.000000000000,dvv,{}
0x5c0aed74917667f07786947ed677a7e3c808e006,0.000000000000,dvv,{}
0x02ecde92da41614f541d80b0d4f338fa400a87e5,0.000000000000,dvv,{}
0x4ead4410a770b4deb856d4a1733830b7fff15d73,0.000000000000,dvv,{}
0xea5b4521334fc4916ce46b34478c6ba4b660dcb4,0.000003803468,dvv,{}
0x74b12b1a22d16f94696f22a19824a13b31e5d855,0.000000000000,dvv,{}
0xb1f67d052e70bc8dfbea2251be5a17f03a894e83,0.000000000000,dvv,{}
